policy_name,hold_hours,asset_id,symbol,ts_utc,entry_ts_utc,exit_ts_utc,selection_state,selection_bias,selection_score,priority_rank,entry_price,exit_price,gross_trade_return,fee_fraction,trade_return,actual_direction,equity_curve,drawdown
strong_candidate_4h,4,27,XRP,2026-03-30 11:00:00,2026-03-30 11:00:00,2026-03-30 15:00:00,STRONG_CANDIDATE,LONG_BIAS,0.590441,1,1.17523,1.174,-0.00104660364354217,0.002,-0.0030466036435421702,DOWN,0.9969533963564579,0.0
strong_candidate_4h,4,14,VET,2026-03-30 11:00:00,2026-03-30 11:00:00,2026-03-30 15:00:00,STRONG_CANDIDATE,LONG_BIAS,0.549378,2,0.0059219,0.0059143,-0.001283371890778292,0.002,-0.003283371890778292,DOWN,0.9936800275984451,-0.0032833718907783194
strong_candidate_4h,4,33,INJ,2026-03-30 11:00:00,2026-03-30 11:00:00,2026-03-30 15:00:00,STRONG_CANDIDATE,LONG_BIAS,0.549378,3,2.5457,2.5417,-0.0015712770554267995,0.002,-0.0035712770554267997,DOWN,0.9901313209154469,-0.00684292311550716
strong_candidate_4h,4,28,ALGO,2026-03-30 11:00:00,2026-03-30 11:00:00,2026-03-30 15:00:00,STRONG_CANDIDATE,LONG_BIAS,0.545835,4,0.072659,0.072946,0.003949958023094119,0.002,0.0019499580230941185,UP,0.9920620354285827,-0.0049063085052435396
strong_candidate_4h,4,32,ICP,2026-03-31 21:00:00,2026-03-31 21:00:00,2026-04-01 01:00:00,STRONG_CANDIDATE,LONG_BIAS,0.5601,1,1.9999,1.956,-0.021951097554877768,0.002,-0.023951097554877766,DOWN,0.9683010608375421,-0.028739894586477965
strong_candidate_4h,4,19,CRV,2026-03-31 21:00:00,2026-03-31 21:00:00,2026-04-01 01:00:00,STRONG_CANDIDATE,LONG_BIAS,0.545835,2,0.18941,0.18537,-0.021329391267620443,0.002,-0.023329391267620445,DOWN,0.9457111865244111,-0.05139880160830035
