ts_utc,policy_name,equity_curve,drawdown
2026-03-30 11:00:00,watch_4h,1.0058248599649378,0.0
2026-03-30 11:00:00,watch_4h,0.9987596539938416,-0.007024290462797289
2026-03-30 11:00:00,watch_4h,0.9803423683444384,-0.025334919263566014
2026-03-30 11:00:00,watch_4h,0.9823997253160025,-0.02328947670845183
2026-03-30 11:00:00,watch_4h,0.9707447453902008,-0.034876961159977515
2026-03-30 11:00:00,watch_4h,0.9570034298404086,-0.048538698999973984
2026-03-30 11:00:00,watch_4h,0.9630290839819079,-0.04254794018962871
2026-03-30 11:00:00,watch_4h,0.9578453786490717,-0.04770162602417538
2026-03-30 11:00:00,watch_4h,0.9582823937650289,-0.04726714171845603
2026-03-30 11:00:00,watch_4h,0.9489905442197172,-0.05650518097872603
2026-03-30 11:00:00,watch_4h,0.9435409043411752,-0.06192326129812864
2026-03-30 22:00:00,watch_4h,0.9547189281631918,-0.05080997083679906
2026-03-31 21:00:00,watch_4h,0.9533157818848298,-0.05220499131622014
2026-03-31 21:00:00,watch_4h,0.9420415808514225,-0.06341390201445074
2026-03-31 21:00:00,watch_4h,1.0003566164026967,-0.0054365762667982764
2026-03-31 21:00:00,watch_4h,0.9829516720029842,-0.022740726415084733
2026-03-31 21:00:00,watch_4h,0.9810911925925679,-0.02459043155210139
