ts_utc,policy_name,equity_curve,drawdown
2026-03-30 22:00:00,rejected_htf_1h,0.8977028597728498,-0.12059768863800002
2026-03-30 22:00:00,rejected_htf_1h,0.8921070960296146,-0.12607937727925256
2026-03-30 22:00:00,rejected_htf_1h,0.8921095270386586,-0.12607699582869902
2026-03-30 22:00:00,rejected_htf_1h,0.8839063825253023,-0.13411291123984903
2026-03-30 22:00:00,rejected_htf_1h,0.8809886028521762,-0.13697120912835237
2026-03-30 22:00:00,rejected_htf_1h,0.8710066651546428,-0.14674965528959505
2026-03-30 22:00:00,rejected_htf_1h,0.8663104815381057,-0.1513501026224775
2026-03-30 22:00:00,rejected_htf_1h,0.858115720057038,-0.15937780589762895
2026-03-30 22:00:00,rejected_htf_1h,0.8537962693889516,-0.16360920035067816
2026-03-30 22:00:00,rejected_htf_1h,0.8475580182097938,-0.16972027869479334
2026-03-30 22:00:00,rejected_htf_1h,0.8464702218711395,-0.17078589924405363
2026-03-30 22:00:00,rejected_htf_1h,0.8418021095008621,-0.1753588475904121
2026-03-30 22:00:00,rejected_htf_1h,0.8315429550577346,-0.18540885916349426
2026-03-30 23:00:00,rejected_htf_1h,0.8337917359439554,-0.18320592186908746
2026-03-30 23:00:00,rejected_htf_1h,0.8320778178382278,-0.1848849000824836
2026-03-30 23:00:00,rejected_htf_1h,0.8391550079388486,-0.1779519854051158
2026-03-30 23:00:00,rejected_htf_1h,0.8418493673153571,-0.17531255317256056
2026-03-30 23:00:00,rejected_htf_1h,0.8430451704517211,-0.17414112764951106
2026-03-30 23:00:00,rejected_htf_1h,0.8443703136316406,-0.17284299880585152
2026-03-30 23:00:00,rejected_htf_1h,0.8467781411769661,-0.17048425717361904
2026-03-30 23:00:00,rejected_htf_1h,0.842112300776948,-0.17505497986604812
2026-03-30 23:00:00,rejected_htf_1h,0.8453327776310545,-0.17190015557384775
2026-03-30 23:00:00,rejected_htf_1h,0.8454228047836968,-0.17181196371252405
2026-03-30 23:00:00,rejected_htf_1h,0.8412403697296466,-0.17590913574847356
2026-03-30 23:00:00,rejected_htf_1h,0.8499495277584527,-0.16737752240094905
2026-03-30 23:00:00,rejected_htf_1h,0.8514908228734447,-0.1658676480902468
2026-03-30 23:00:00,rejected_htf_1h,0.8498609443736029,-0.16746429992709488
2026-03-30 23:00:00,rejected_htf_1h,0.8459531877599689,-0.17129239311055589
2026-03-30 23:00:00,rejected_htf_1h,0.8515029040034058,-0.16585581324590382
2026-03-30 23:00:00,rejected_htf_1h,0.8492686606809436,-0.16804450933896908
2026-03-30 23:00:00,rejected_htf_1h,0.8540220055815804,-0.16338806601051803
2026-03-30 23:00:00,rejected_htf_1h,0.8562909526277995,-0.16116537366295436
2026-03-30 23:00:00,rejected_htf_1h,0.8552160501598433,-0.16221836319564742
2026-03-30 23:00:00,rejected_htf_1h,0.8532093854803846,-0.16418412005832572
2026-03-30 23:00:00,rejected_htf_1h,0.8509200352702161,-0.16642679963144047
2026-03-30 23:00:00,rejected_htf_1h,0.8476489558538569,-0.16963119490330447
2026-03-30 23:00:00,rejected_htf_1h,0.8413893618244738,-0.1757631810028255
2026-03-30 23:00:00,rejected_htf_1h,0.8410406190161561,-0.17610481434883374
2026-03-30 23:00:00,rejected_htf_1h,0.8408755055065189,-0.17626656185852618
2026-03-30 23:00:00,rejected_htf_1h,0.8449692339960946,-0.1722562880172106
2026-03-31 19:00:00,rejected_htf_1h,0.8451666298040881,-0.1720629163153018
2026-03-31 21:00:00,rejected_htf_1h,0.8408378991569541,-0.17630340156597413
2026-03-31 21:00:00,rejected_htf_1h,0.8341562511456796,-0.18284883766529647
2026-03-31 21:00:00,rejected_htf_1h,0.8267621046743654,-0.19009224724858353
2026-03-31 21:00:00,rejected_htf_1h,0.8237082618649347,-0.19308383449364264
2026-03-31 21:00:00,rejected_htf_1h,0.8213135247418353,-0.19542975256467443
2026-03-31 21:00:00,rejected_htf_1h,0.8155798681136768,-0.20104652300989112
2026-03-31 21:00:00,rejected_htf_1h,0.8109224379948383,-0.2056090068729256
2026-03-31 21:00:00,rejected_htf_1h,0.8049379745345187,-0.21147147120839427
2026-03-31 21:00:00,rejected_htf_1h,0.8005353853902994,-0.21578430927864756
2026-03-31 21:00:00,rejected_htf_1h,0.800178203905202,-0.21613420927077853
2026-03-31 21:00:00,rejected_htf_1h,0.7955711658694913,-0.22064732834245193
2026-03-31 21:00:00,rejected_htf_1h,0.7864147189550534,-0.2296171121553915
2026-03-31 21:00:00,rejected_htf_1h,0.7825827604484789,-0.2333709524501386
2026-03-31 21:00:00,rejected_htf_1h,0.7788296649835146,-0.2370475374033011
2026-03-31 21:00:00,rejected_htf_1h,0.7740545061966655,-0.2417253499206169
2026-03-31 21:00:00,rejected_htf_1h,0.7652213447228087,-0.2503784387820126
2026-03-31 21:00:00,rejected_htf_1h,0.7623350590511108,-0.2532058847050259
2026-03-31 21:00:00,rejected_htf_1h,0.75567125768143,-0.259733837983951
2026-03-31 21:00:00,rejected_htf_1h,0.7403109598460089,-0.27478100116564774
